,date,review,rating,isEdited,userName,title,developerResponse,review-en
171,2022-02-28 19:48:25,Baya iyi bir uygulama ben şahsen çok memnun kaldım ve ciddi anlamda denemelerdeki başarımıda arttırdı teşekkürler pakodemi ekibi,5,FALSE,Z***** K*****,Teşekkürler,,Quite a good application I personally I was very satisfied and increased my success in serious trials thanks Pakodemi team
172,2022-03-01 13:53:13,basarili,4,FALSE,denizcciii,.,,successful
173,2022-02-26 14:22:49,Gerçekten her şeyi düşünülmüş güzel bir uygulama,5,FALSE,Mehmeturkmez_,GERÇEKTEN GÜZEL UYGULAMA,,It is really a beautiful application that has been thought of everything
174,2022-02-24 10:03:25,Çooookk iyiii,5,FALSE,ananxz,✅,,Sooooo good good
175,2022-02-20 1:41:20,Aşırı yararlı durmadan test çözesin geliyor,5,FALSE,MSHr0,Çok İyi,,Extremely useful stops without stopping the test comes
176,2022-02-17 4:56:30,"Yanlış yaptığımız sorular için ""Yanlışları PDF'e çıkar"" tarzında bir özellik gelebilir. Okulda telefon kullanamayanlar için yanlış yaptıkları soruları öğretmenlerine kağıt üstünde sorabilirler.",5,FALSE,ata gunluk,Öneri,,"For the questions we do wrong, there may be a feature in the style of ""take the mistakes to PDF"". For those who cannot use a phone at school, they can ask their teachers on paper."
177,2022-02-16 19:53:51,Lgs öğrencisiyim ve çok memnunum sizede şiddetle tavsiye ederim,5,FALSE,minektt,MUTLAKA DENEYİN,,I am a LGS student and I am very satisfied.
178,2022-02-14 15:32:31,Allah sizden razı olsun gerçekten çok güzel bir program tebrikler,5,FALSE,Sessiz Hükümdar,ÇOK GÜZELLL BİR UYGULAMA,,"God bless you, it is a really nice program congratulations"
179,2022-02-12 18:18:12,aşırı güzel bir uygulama keşke ilk sınav senemde keşfetseymişim. otobüste metroda her an elinizin altında çok pratik bir uygulama,5,FALSE,aysegulyyurt,✍🏻✍🏻,,I wish I had discovered it in my first exam. A very practical application at your hand at any moment on the subway on the bus
180,2022-02-10 18:08:05,MÜK,5,FALSE,FR000!,.,,Reward
181,2022-02-06 8:10:12,Verimli,5,FALSE,angell3527,🙋🏻‍♀️,,Productive
182,2022-02-02 16:17:14,Çekilişten hediye kazanma doğru mu acaba,5,FALSE,yasemin138,.,,Is it right to earn a gift from the lottery?
183,2022-02-03 12:57:51,"Merhabalar.
Yanlış soruların konu anlatımlı cevaplarını dinlerken. Sesde bir sorun var anlaşılmıyor.
Yardımcı olursanıZ mutlu olurum. Ses sorunu da giderse güzel bir yorum atacağım. Ses yuzunden atamıyorum",3,FALSE,farukisttt,Ses sorunu,,"Hello.
Listening to the narrative answers of the wrong questions. There is a problem in the sound.
I would be happy if you help. If the sound problem goes, I will give a good comment. I can't throw it out of the sound"
184,2022-02-02 14:33:52,Merhabalar premium hesap satın alırken yanlışlıkla iki kere ödeme yapıldı. Bir ödemenin iadesini talep ediyorum.Bu sorunu nasıl düzeltebiliriz?,5,FALSE,hranacelik,Ödeme,,"Hello, when buying a premium account, it was mistakenly paid twice. I demand the return of a payment. How can we correct this problem?"
185,2022-01-30 12:32:56,Hi! Really? Awesome nice a application,5,FALSE,lgs öğrecisi,Awesome 🤩,,What! Really? Awesome Nice A Application
186,2022-01-28 15:09:58,cok basarili ayt ve tyt icin telefonunuzda kesin olmasi gereken bir uygulama indirin indirtin,5,FALSE,jdkdhdjxhd,Efsane Uygulama,,"For a very successful AYT and TYT, download an application that should be certain on your phone."
187,2022-01-27 7:48:01,Uygulama acayip ötesi süper ama yanlış yaptığım soruların bazılarında soru çözüm videosu yok hepsinin soru çözüm videosu olsun istiyorum,5,FALSE,TŞ28🥰❣️💓,Soru çözümleri istiyoruz,,"Application is a wonderful super, but some of the questions I have made wrong do not have a question solution video all of them I want to have a question solution video"
188,2022-01-16 8:41:02,O kadar yararli ki mukkeml bi jugulars keske daha once kesfetseydimm,5,FALSE,selinsuvega,Mukemmel,,It is so useful that I would have cut it before.
189,2022-01-26 19:01:31,Uygulama genel olarak çok güzel ama test kredisini biraz daha fazla verebilirsiniz bence birde düellolar gibi haftalık tyt ayt denemeleri de gelirse harika olur,4,FALSE,pörfektt,Genel olarak güzel,,"The application is very nice in general, but you can give the test loan a little more."
190,2022-01-12 16:53:50,Çok güzel farklı yayınlardan soru çözdürüyor çekiliş bile var yani her testte 8 çekiliş hakkı veriyor yükleyin bence mukemmmel,5,FALSE,xxvurgexx,Müthiş,,There is even a lottery that solves questions from very nice different publications.
191,2022-01-06 22:43:54,Kolay kolay yorum yapmam bir uygulamaya ama bu uygulama gerçekten hakediyor. Üstelik ücretsiz. Ne söylesem az kalır valla süpersiniz,5,FALSE,fthozmnn,Harika,,"I can easily comment on an application, but this application really deserves. Moreover, free. Whatever I say, you'll be super, you are super"
192,2021-12-29 21:01:54,"umarım çizginizi bozmazsınız. çok kaliteli bir uygulama, emeğinizin karşılığını alıyorsunuzdur umarım.",5,FALSE,ğxğ,memnun kaldım,,"I hope you won't break your line. A very high quality application, I hope you get the money for your labor."
193,2021-12-28 21:35:09,TEK KELİMEYLE BA YIL DIM,5,FALSE,seriousmuyum,2 SENEDİR KULLANIYORUM,,I was simply ba year
194,2021-12-25 18:27:10,Uzun zamandır aradığım bi türlü bulamadığım harika bir uygulama tavsiye ederi.mükemmel❤️,5,FALSE,Edakorkmaz❤️,Aşırı beğendim,,I recommend a great application that I haven't found in a long time.
195,2021-12-21 11:02:16,Emeğinize sağlık,5,FALSE,darbelimatkaps3131,Teşekkürler,,Health for your labor
196,2021-12-11 20:20:08,Harika bir uygulama daha fazla yayınevi ile anlaşılırsa çok daha iyi yerlere gelir bence. Emeğinize sağlık,5,FALSE,ubavsarr,Daha fazla yayınevi ile anlaşılsa harika olur,,"If a great application is understood with more publishers, I think it will come to much better places. Health for your labor"
197,2021-12-11 19:24:52,Güzel tasarlanmış,5,FALSE,buketbade,Gayet güzel,,Beautifully designed
198,2021-12-08 11:36:44,1 yks ogrencisinin ihtiyaci olan her sey var,5,FALSE,welisakaratas,Mukemmel,,1 YKS student has everything that needs
199,2021-12-05 12:10:41,"Ekonomik sıkıntılar yaşadığımız, kaynak bulmada zorlandığımız bu dönemlerde böyle güzel bir uygulama geliştirdiğiniz için çok teşekkürler. Umarım paralıya dönmez. Seviliyorsunuz.",5,FALSE,sush14l13n,Harikasınız.,,Thank you very much for developing such a beautiful application during these periods where we have economic problems and finding difficulties in finding resources. I hope he won't return to money. You are loved.
200,2021-11-14 18:26:28,Dil bölümü olan bir sınav uygulaması ilk kez buldum oldukça iyi,5,FALSE,yoonyoon65,Dil bölümü var,,I found an exam application with a language department for the first time.
201,2021-11-11 14:30:25,"10 numara beş yıldız bir uygulama olmuş, emeği geçen herkese teşekkürler",5,FALSE,kullancı.,çok iyi💯,,"Number 10 Five Stars has been an application, thanks to everyone who contributed"
202,2021-11-10 14:31:43,Okulda benzer soruları soruyorlar testleri çok güzel işeme yarıyor,5,FALSE,dnusnsgsbys,LGS ÖĞRENCİSİYİM,,They ask similar questions at school.
203,2021-11-07 19:27:55,"Gerçekten harika, ben LGS’ye hazırlanan biri olarak söylüyorum uygulama gerçekten işe yarıyor.Ben okulda teneffüsler de  bile test çözen biri olarak o kadar test kitabı artı okul kitaplarını taşımakta zorlanıyordum  ama şimdi sadece iPad’imi çantama atıyorum ve tüm derslerin zorluk sevilerine göre sınıflandırılmış soruları benimle birlikte geliyor hem çantam daha hafifledi hem de derslerim iyiye gitti…",5,FALSE,bts❤️🎶,Harika,,"Really great, I say as someone who is preparing for LGS. The application really works. I was having trouble carrying so many test books plus school books as a test solving at school, but now I'm just throwing my ipad into my bag and classified questions classified according to the difficulty levels of all lessons. I come with me and my bag is lighter and my lessons went better ..."
204,2021-11-03 11:19:17,Bazen donuyor ama genel olarak mükemmel,5,FALSE,zHilalz,Çok iyi,,Sometimes it freezes but generally perfect
205,2021-10-31 19:38:52,2. Üniversitemi okumak için hazırlanıyorum sınava ve uygulama harika ara yüzü kolay her soru için anlatım videoları konulmuş soruların hangi kaynaktan olduğunu bulabiliyorsunuz ve daha bir sürü güzel özellik emeğinize sağlık🙏🤍,5,FALSE,gizem çankaya,Çok başarılı,,2. I'm preparing to study my university exam and application is great interface easy to find the narrative videos for each question you can find the source of the questions you can find and many more beautiful features health to your labor🙏🤍
206,2021-10-25 16:49:05,Güzel uygulama rekabeti arttırıyor,5,FALSE,alakjasa,Gd,,Good application increases competition
207,2021-10-24 18:01:14,Uygulama açılmıyor,5,FALSE,mars mik,Hata,,The application does not open
208,2021-10-23 17:14:53,"Güzel arayüz ve güzel sorulara sahip, otobüste veya ailenizle bir restorantta açıp 5-10 dakika soru çözebileceğiniz bir uygulama. Ayrıca telefonu kapatıp soru başına geçemiyorsanız bu uygulamayı deneyebilirsiniz",5,FALSE,SELJUQS,İyi,,"It is an application that you can solve 5-10 minutes in a restaurant with your beautiful interface and good questions, on the bus or your family. You can also try this application if you can not close the phone and get to the question."
209,2021-10-24 11:45:35,Lgs için kullanıyorum uygulama mükemmel tek eksiği denemelerinde tüm konuların olması mesela yılın ilk ayında çözebileceğimiz bir deneme yok yıl sonunda tüm konuların çözebileceğimiz denemeler var bu eksiklik kapatılırsa eminim çok daha fazla kullanıcıya ulaşacaktır,4,FALSE,temha7,Harika,,"I use it for LGS, the application is excellent single missing, for example, there are no trials that we can solve in the first month of the year, for example, at the end of the year, there are trials that we can solve all the subjects."
210,2021-10-20 15:58:46,Bu güzel uygulama için teşekkürlerimi sunuyorum.,5,FALSE,Yesterday is a history,Beğendim,,I would like to thank you for this beautiful application.
211,2021-10-19 19:50:51,Muhteşem,5,FALSE,ömerrraksoyyy,Süper,,Wonderful
212,2021-10-17 19:00:18,Pratik yapma ve boş zaman değerlendirme açısından çok iyi allah razi,5,FALSE,ardancflslkf,Çok iyi uygulama,,It is very good in terms of practicing and leisure evaluation.
213,2021-10-06 13:45:26,HariKa birsey,5,FALSE,HASAN EZER,Gerçekten faydalı,,An awesome thing
214,2021-10-02 10:33:13,Mükemmel bir uygulama çok teşekkür ederim💜🥳,5,FALSE,nur568272,Ellerinize sağlık,,Perfect application thank you very much💜🥳
215,2021-10-04 5:33:51,"Yazılar çok küçük, sorular çok zor okunuyor..Ama uygulama güzel",4,FALSE,acielya,Yazı karakteri,,"The articles are very small, the questions are very difficult. But the application is nice"
216,2021-09-29 13:49:10,Kaç kez denememe rağmen uygulamaya giriş yapamıyor lütfen bu sorunu en yakın zamanda düzeltin,5,FALSE,esra akay,Uygulama açılmıyor,,"How many times I have tried it, it cannot log in to the application, please correct this problem as soon as possible."
217,2021-09-30 20:03:27,Neden işaretlediğim test değiştirilip yanlış çıkıyor!,1,FALSE,beyza berkay,Beyza,,Why the test I marked is changed and it turns out wrong!
218,2021-09-29 13:42:17,Merhaba uygulama çöktü mü acaba neden açılmıyor bir türlü bende her yolu denedim,5,FALSE,zeyn__,açılmıyor bir türlü,,"Hello, the application collapsed, I wonder why it doesn't open, I tried every way"
219,2021-09-29 13:37:00,İki gündür girmeye çalışıyorum ama giremiyorum açılmıyor uygulama neden öyle acaba ?,4,FALSE,alina oktay,Uygulama açılmıyor,,"I have been trying to enter for two days, but I can't enter it, I wonder why the application does not open?"
220,2021-09-28 18:19:32,Telefonum uygulamaya girmiyor ama çok kullanmak istediğim uygulama,5,FALSE,umutcan15,Uygulamaya girmiyor,,My phone is not in the application but the application I want to use so much
221,2021-09-28 20:45:03,Uygulamaya giremiyorum sürekli atıyor,4,FALSE,HK yorum,Uygulamaya giremiyorum,,I can't get into the application constantly throwing
222,2021-09-28 20:08:30,telefonum iphone5s uygulama gayet sorunsuz calısıyodu premium aldım hatta. son bi haftadır acamıyorum silip geri yukledim telefonda yer actım bi cok sey denedim ama acılmıyo kullanamıyorum premiumu da,2,FALSE,@adoreugilinsky,):,,"My phone iPhone5s application is very smoothly working premium. I haven't opened for the last week, I wiped it back and uploaded it back on the phone, I opened a lot of things, but I can't use it."
223,2021-09-27 10:54:51,İyi uygulama,5,FALSE,brkysvr1903,Pakodemy,,Good application
224,2021-09-25 16:36:19,Uygulama açılmıyor,5,FALSE,assdfldldmsl,Uygulama açılma sorunu var,,The application does not open
225,2021-09-26 22:34:11,Premium aldım fakat sadece 3D yayınlarının video çözümleri var kalanı boş,4,FALSE,abinizpro,Video Çözüm yok,,"I bought premium but only 3D broadcasts have video solutions, the rest is empty"
226,2021-09-25 23:16:58,Efsane uygulama ancak Apple Pen desteği gelirse harika olur. Soru çözerken uygulama kalem yerine elimizi odak alıp kendi kendine ekranı çiziyor ve silmekle uğraşmak zorunda kalıyorum.,4,FALSE,s ve kadim dostu j,Apple Pen Desteği Lütfen,,"Legendary application, but it would be great if Apple Pen support comes. While solving the question, I take our hands focus on the application instead of the application pen and I have to deal with the screen and deal with erasing it."
227,2021-09-16 17:12:30,"Merhaba! Uygulamanız kesinlikle çok güzel herkese tavsiye ederim, ancak bir sorun var İPad kerde yan olabilmeli dik tutmak çok zor oluyor. Sadece yan özelliği gelmeli onun dışında mükemmel herkese tavsiye ederim umarım en kısa sürede görür ve bu sorunu düzeltirsiniz.",5,FALSE,bestirsbffgirlygirls,Çok güzel,,"Hello! I would definitely recommend it to everyone, but there is a problem, it is very difficult to keep upright in the ipad. I hope you will recommend it to everyone except that it should only come to the side feature and I hope you will see it as soon as possible and correct this problem."
228,2021-09-14 16:32:19,çok iyi,5,FALSE,hasannnA.,yararlı,,Very good
229,2021-09-08 15:54:50,Çok iyi bir uygulama soruları basitten zora seviyeli şekilde ve her konudan bir sürü test var,5,FALSE,dolap kullanıcıı,Harika uygulama,,Very good application questions are simple to difficult level and there are a lot of tests from every subject.
230,2021-09-05 21:51:05,Bu sene LGS öğrencisiyim ve kesinlikle bu uygulamanın bana çok yardımı dokunacağına inanıyorum. Çok güzel ve kullanışlı.,5,FALSE,vxbnk,Yükleyin,,I am a LGS student this year and I definitely believe that this application will help me a lot. Very beautiful and useful.
