,date,review,rating,isEdited,title,userName,developerResponse,review-en
378,2019-12-30 20:55:54,"Soru çözmekten sıkılan o, isteksiz, dershane hocaları gibi asla arafta bırakmıyorlardı beni! 💚 Her gönderdiğim soru kişiye özel yanıtlanıyor. Bir o kadar da doğal oluyor! Yıllardır beklediğim şey gerçek oluyor aslında. 🥰

Fotoğrafını göndermiş olduğum sorular her dersin uzmanı olan öğretmenler tarafından 10 dakika bile geçmeden yanıtlanıyor. 😇Anlamadığım bir yer ya da revize etmem gereken bir yer olduğunda hemen GÜVERCİN 🕊 devreye giriyor ve anında idrak edemediğim yerleri çözüme kavuşturuluyor. 🥳

Bununla da bitmiyor ki, Kunduz ve Ekibi o kadar kreatif, o kadar yaratıcıydı ki her şey kolektif bir entegrasyon ile ilerliyordu sanki... 🙏🏻 Öğrencilerin göndermiş olduğu soruların yanıtları ile beraber 🤗soru bankasında biriktirilme fikri muhteşem bir fırsatı da beraberinde getiriyordu. 😉

Benimse tek hayalim bu genç ve dinamik Kunduz ekibinin bir parçası olabilmek. Benim gibi öğrencilere yardımcı olabilmek. Sizler benim samimiyetime daha o üç paragrafı bile geçmeyen yazım ile inanıp sizinle iletişime geçmemi istediniz. Ben de upuzun bir yazıyla tarafınıza geri dönüş yaptım fakat yanıtlanmadım bile. :( Kunduz Yöneticileriyle iletişimde kalmak istiyorum. Onlar geri dönüş sağlasın istiyorum",3,FALSE,Kunduz Bir Geldi Pir Geldi,Yaratıcı28,"{'id': 12819169, 'body': ""Umut merhabalar,geri bildirimin ve güzel düşüncelerin için çok teşekkür ederiz✨ Uygulamamızın sana faydalı olmasına çok sevindik.Aynı zamanda seninle birebir iletişim kurabildiğimiz için çok memnun olduk. Kunduz'la kalman dileğiyle🤗"", 'modified': '2020-01-09T13:25:01Z'}","Bored of solving the question, he was reluctant, like classroom teachers never leave me in the purgatory! 💚 Every question I send is answered personally. It is as natural as it is! What I've been waiting for for years is actually real. 🥰

The questions I have sent the photo are answered by teachers who are experts of each course without even 10 minutes. When there is a place I cannot know or a place I need to revise, the pigeon 🕊 immediately comes into play and resolved the places I cannot comprehend instantly. 🥳

It does not end that, Kunduz and his team were so creative, so creative that everything was moving with a collective integration ... 🙏🏻 Together with the answers to the questions sent by the students, the idea of ​​accumulating in the Soru Bank brought a great opportunity. 😉

My only dream is to be a part of this young and dynamic blog team. To help students like me. You wanted me to believe in my sincerity with spelling that did not even exceed those three paragraphs and contact you. I made a return to you in a long article, but I wasn't even answered. :( I want to communicate with Kunduz managers. I want them to return"
379,2019-12-03 15:02:55,Tavsiye ederim😊,5,FALSE,Güzel uygulama,sakarya_54_54,,I recommend av
380,2019-11-27 15:57:44,"Evet uygulama kullanışlı ama beş sorudan sonra aylık 50tl .
Eğitmenlere teşekkür ediyorum baştan savma çözmüyorlar soruya emek harcıyorlar .",5,FALSE,Çok pahalı,belinay çağıran,,"Yes, the application is useful but after five questions 50 TL per month.
I thank the instructors."
381,2019-11-25 18:40:23,çok başarılı bir uygulama her an her konuda yardımcı olan eğitmen kadrosu ve destek ekibi var :),5,FALSE,Çok başarılı,kbranurgvn,,A very successful application has an instructor staff and support team that helps in all matters at any moment :)
382,2019-11-27 13:50:59,Ücretlimi,1,FALSE,Ücretlimi,djajsjdns,"{'id': 12275349, 'body': ""Merhabalar, Kunduz'da diğer uygulamalardan farklı olarak soruların uzman eğitmenler tarafından çözülmektedir. Eğitmenlerimizin emeğinin karşılığını verebilmemiz için de paketlerimizin belirli tutarları bulunmaktadır🎈Uygulamayı deneyimleyebilmen için uygulamayı ilk indirdiğinde hesabına ücretsiz soru hakları içeren Deneme paketimiz tanımlanıyor. Deneme paketin sona erdiğinde soru sormaya devam edebilmek için bir paket satın alman gerekiyor😊Sizlere aynı kalitede daha uygun bir fiyata hizmet sunabilmek için sürekli kampanyalar yapmaya çalışıyoruz. Dilersen sen de kampanyalarımızı sitemiz üzerinden takip ederek sana uygun bir paket edinebilirsin👼"", 'modified': '2019-12-08T18:50:59Z'}",Wage
383,2019-11-25 18:43:38,SMS gönderilmedi ?!!,1,FALSE,?!,shakespeare william,"{'id': 12275370, 'body': 'Merhaba, yaşadığın aksaklık için Kunduz ekibi olarak özür dileriz😔Gerekli olan teknik kontrolleri yaparak sana yardımcı olabilmemiz için kullanıcı bilgilerine ihtiyacımız var. Destek kısmından bizimle iletişime geçmeni rica edebilir miyiz, mümkün olan en kısa sürede sana yardımcı olacağımızdan emin olabilirsin👼', 'modified': '2019-12-08T18:54:57Z'}",SMS has not been sent? !!
384,2019-11-25 17:28:02,Sınav döneminde çok işime yaradııı herkese tavsiye ederimm 👌🏻👌🏻,5,FALSE,Çok iyi bir uygulama,studentfb,,I would recommend it to everyone.
385,2019-11-22 11:21:44,Çok memnunum,5,FALSE,Memnunum,gkcnnnshn,,I am very pleased
386,2019-11-25 17:04:36,Güzel bir uygulama ancak üye olamadım ve çözümlerimin cevaplarını anlayamıyordum. Direk net bir cevap verildi sorumu tekrar sordum mesaj attım geri dönüş olmadı.,2,FALSE,Kunduz uygulaması,mosyo taha,"{'id': 12275401, 'body': 'Merhaba, yaşadığın aksaklık için özür dileriz😔Üye olmak ile ilgili nasıl bir sıkıntı yaşadığın konusunda Destek kısmından bizimle iletişime geçerek detay iletmeni rica edebilir miyiz? Konuyla yakından ilgilenerek sana yardımcı olmak çok isteriz. Aynı zamanda paylaştığın diğer durum ile ilgili de sana yardımcı olacağımızdan emin olabilirsin. Destek kısmından geri bildirimini bekliyor olacağız👼', 'modified': '2019-12-08T18:59:08Z'}","A good application, but I couldn't become a member and I couldn't understand the answers to my solutions. I asked my question again that I was given a clear answer directly."
387,2019-11-23 17:59:20,Çok güzel bir uygulama teşekkürler ❤️,1,FALSE,Güzel,cecelnce,"{'id': 12275509, 'body': 'Merhaba, güzel yorumun için çok teşekkür ederiz✨ Puanlamanın düşük olmasının nedeni sana yardımcı olamadığımız bir konu olması mı acaba? Kunduz ekibi olarak en önem verdiğimiz konu sizlerin memnuniyeti, uygulama hakkındaki geri bildirimlerini dinlemek çok isteriz👼Yapabileceğimiz geliştirmeler konusunda fikirlerini dikkate alacağımızdan emin olabilirsin. Destek kısmından geri bildirimlerini bekliyor olacağız🎈', 'modified': '2019-12-08T19:13:28Z'}",Very nice application thanks ❤️
388,2019-11-21 21:29:15,çok güzel çok kullanışlı bir uygulama özellikle tyt yks sınav hazırlık yıllarında tam ihtiyaç olunan bir uygulama çok teşekkürler,5,FALSE,süper,skxnslxmlsmx,,"A very nice very useful application, especially during the TYT YKS exam preparation years, a full application that is needed."
389,2019-11-21 20:24:32,Çok faydalı bir uygulama teşekkür ederiz.,5,FALSE,Çok teşekkürler,semrasena,,Thank you very useful application.
390,2019-11-21 19:49:12,"Sorularımı hocaya yarın sorarım derdim yok. Aklıma takılan yeri anında sorup çok hızlı cevap alıyorum. Baya memnunum, herkese tavsiye ederimm",5,FALSE,Çok başarılı,whatagoodmusic,,"I don't say I will ask my questions to the teacher tomorrow. I ask instantly asking the place in my mind and get a very fast answer. I am very pleased, I recommend it to everyone"
391,2019-11-21 19:47:23,Mükemmel bir uygulama.Çok yardımcı,5,FALSE,Mükemmel,askstd555,,Perfect application.
392,2019-11-20 20:24:15,"Gerçekten çok güzel bir uygulama, sevgiler",5,FALSE,Muazzam,umiumi08,,"Really nice application, love"
393,2019-11-20 18:47:09,"Harika bir ekip, sorunlarımıza en kısa zamanda dönüş yapıyorlar. Sınav senesi en önemlisi de bu sanırım 👏🏻",5,FALSE,Teşekkürler Kunduz,kaygsz7,,"A great team, they return to our problems as soon as possible. I guess this is the most important of the exam year 👏🏻"
394,2019-11-19 12:41:50,Gayet iyi,5,FALSE,On numara,laldk79,,Fine
395,2019-11-19 12:32:24,Güzel ve anlaşılır bir üslüp ile çözemediğim birçok problem ve sorulara rehber niteliğinde bir uygulama. şiddetle tavsiye ederim.Gelişim kaçınılmaz,5,FALSE,Çok faydalı bir program,emredgr,,It is a guide application for many problems and questions that I cannot solve with a beautiful and understandable style. I highly recommend it.
396,2019-11-19 11:06:45,Öğrenciler için çok faydalı soruların cevapları çok hızlı geliyor 👍👍,5,FALSE,Cevap Hızı,merve2309,,The answers to very useful questions for students are very fast 👍👍
397,2019-11-17 19:46:47,Başarılı,5,FALSE,Kunduz,kdldld,,Successful
398,2019-11-18 13:47:28,"Gercekten cok kotu sorularimi surekli yanlis cozuyorlar ozellikle de fizikte
Bazen cevap bekleme suremde dogru cevabi anliyorum ama gelen yanlis cevaplardan surekli kafam karisiyor 
Egitmenlere cevabin yanlis oldugunu soylediginizde cogu size sadece bir kere cevap veril birakiyor
Bir egitmen ise attigim bir soruda bir sikki cevaplamayip ona geri sordugumda acik acik bunu soracagini biliyordum ama cevabi ben de bilmiyorum dedi 
Eger oylamada 0 yildiz verilebilseydi inanin onu verirdim
Verdigim paraya ve zamana yazik olmus",1,FALSE,Yanlis cozum,fenci.cokkotucok,"{'id': 12275672, 'body': 'Merhaba, bunu duyduğumuza çok üzüldük😔Yaşadığın aksaklık için özür dileriz. Gerekli kontrolleri yaparak  iyileştirmeler yapabilmemiz için kullanıcı bilgilerine ihtiyacımız var.Bunun gibi bir durumda her zaman Destek ekibimizle iletişime geçebilirsin.Böylece Destek ekibimiz gerekli detayları Kalite ekibimize iletecektir, aynı zamanda da soru hakların tekrar hesabına tanımlanacaktır. Mümkün olan en kısa sürede sana yardımcı olacağımızdan emin olabilirsin👼 Aynı zamanda konu hakkında geribildirim@kunduzapp.com mail adresinden kullanıcı bilgilerin ile birlikte bizimle iletişime geçebilirsen uygulama hakkındaki görüşlerini dinlemeyi çok isteriz.Kunduz ekibi olarak en önem verdiğimiz konu sizlerin memnuniyeti,bizden bu şekilde ayrılmanı hiç istemeyiz. Yapacağımız geliştirmelerde fikirlerini göz önünde bulunduracağımızdan emin olabilirsin😇', 'modified': '2019-12-08T19:41:05Z'}","They are really wrong, especially in physics
Sometimes I understand the right answer in my waiting period, but my head is constantly mixed with the wrong answers
When you say that the answer to the educators is wrong, most of them leave you only once
If an educator was a question I threw, I knew that when I asked him back and asked him back, he said he would ask him, but he said the answer I don't know.
If it could be given for 0 years in the vote, believe me.
It was fresh for the money and time I gave"
399,2019-11-17 15:03:37,Biliyorsunuz ki çoğu kitabın çözümü yok. Ve bende sürekli hocamlarımın peşinden koşmayı istemiyorum o yüzden harikaaa bir uygulama :),5,FALSE,💘,sonteogcugillerden,,"You know that most books have no solution. And I don't want to run after my teachers all the time, so it's a great application :)"
400,2019-11-17 12:55:49,Kunduz’un en sevdiğim özelliği yapamadığım soruların çözümlerine anında ulaşabilmem:),5,FALSE,Kunduz,hsjsjajzj,,My favorite feature of Kunduz is that I cannot reach the solutions of the questions I cannot do :)
401,2019-10-11 17:22:57,BU KODU KULLANARAK GİRİŞ YAPARSANIZ EKSTRA SORU HAKKI KAZANABİLİRSİNİZ  ILHYK672,5,FALSE,ILHYK672,ilprohan,,"If you log in using this code, you can earn an extra question right ILHYK672"
402,2019-11-17 12:36:59,Sakın abone olmayın 12 aylık paket aldım. Soru hakkımı vermediler her ay 4-5 kere yazıyorum cevap vermiyorlar.,1,FALSE,Almayınn,mdşsmdl,"{'id': 12275696, 'body': 'Merhaba, yaşadığın aksaklık için özür dileriz,bunu duyduğumuza üzüldük😔Gerekli olan teknik kontrolleri yaparak sana yardımcı olabilmemiz için kullanıcı bilgilerine ihtiyacımız var. Destek kısmından yazdığın için ekibimizden birinin seninle iletişime geçmiş olması gerekiyor. Ancak devam eden bir sorun varsa geribildirim@kunduzapp.com mail adresinden kullanıcı bilgilerin ile birlikte bizimle iletişime geçmeni rica edebilir miyiz?Kunduz ekibi olarak en önem verdiğimiz konu sizlerin memnuniyeti, durumu telafi etmek için elimizden geleni yapacağımızdan emin olabilirsin😇', 'modified': '2019-12-08T19:48:11Z'}","Don't subscribe, I bought a 12 -month package. They did not give my right to question, I write 4-5 times every month they do not answer."
403,2019-11-04 0:51:46,"Merhaba, iki yıldır bu uygulamaya üyeyim seçilen bazı eğitmenler kötü olduğunu düşünüyorum soruya yanlış cevap dememe rağmen tekrar aynı sonuç yollanıyor... Bence eğitmen konusunda daha seçici olmalısınız onun haricinde iyi bir uygulama..",4,FALSE,!!,incicora,"{'id': 12275844, 'body': 'Merhaba, geri bildirimde bulunduğun için çok teşekkür ederiz🤗Uygulamamızı her gün biraz daha geliştirerek sizlere daha kaliteli bir hizmet sunmak için elimizden geleni yapıyoruz. Bu süreçte sizlerin destekleri ve geri bildirimleri de bizim için çok kıymetli😍Sorularının çözümü ya da Güvercin süreci ile ilgili bir sorun yaşarsan her zaman Destek kısmından bizimle iletişime geçebilirsin.Biz de bu sayede gerekli iyileştirmeleri yapabiliriz👼', 'modified': '2019-12-08T20:16:04Z'}","Hello, I am a member of this application for two years, some instructors I think is bad, even though I say the wrong answer to the question is sent again ... I think you should be more selective about the instructor is a good application outside of it .."
404,2019-10-25 8:21:48,"yıllık paket almama rağmen hâlâ paketim bu ay yenilenmedi. destek ekibine bildiriyorum ancak dönüt alamıyorum... bu sebeple destek ekibinin acilen değişmesi gerek. hem geç dönüş yapıyorlar hem sorduğumuz sorudan çok farklı bir yanıt alıyoruz. aynı zamanda bazı matematik hocalarının da değişmesi gerek, soruyu sözel olarak anlatmasını rica ettiğimizde asla geri dönüş yapmıyorlar... yararlı bir uygulama ancak geliştirilmeli ve bahsini ettiğim sorunu düzeltmelisiniz!",3,FALSE,alttaki yoruma katılıyorum,Queenpinnn,"{'id': 11609968, 'body': 'Merhaba, yaşadığın aksaklık için Kunduz ekibi olarak çok özür dileriz🙏İçinde bulunduğunuz süreçte sizlere destek olmak için elimizden geleni yapmaya çalışıyoruz. Bu süreçte sizlere yardımcı olamadığımız bir konu olmuş ise bizimle geribildirim@kunduzapp.com adresinden kullanıcı bilgilerin ile iletişime geçmeni rica edeceğiz. Konuyla yakından ilgileneceğimizden emin olabilirsin😊', 'modified': '2019-11-02T10:43:10Z'}","Although I bought an annual package, my package was still not renewed this month. I am notifying the support team, but I cannot get feedback ... For this reason, the support team needs to change urgently. They both make a late return and get a very different answer from the question we ask. At the same time, some mathematics teachers need to change, when we ask the verbal explaining the question, they never come back ... A useful application should only be developed and correct the problem I mentioned!"
